ticker,exchange,assetType,priceCurrency,startDate,endDate
600967,SHG,Stock,CNY,2018-01-02,2018-06-06
600969,SHG,Stock,CNY,2018-01-02,2018-06-06
600970,SHG,Stock,CNY,2005-04-11,2018-06-06
600971,SHG,Stock,CNY,2018-01-02,2018-06-06
600973,SHG,Stock,CNY,2018-01-02,2018-06-06
600975,SHG,Stock,CNY,2018-01-02,2018-06-06
600976,SHG,Stock,CNY,2004-04-19,2018-06-06
600977,SHG,Stock,CNY,2018-01-02,2018-06-06
600978,SHG,Stock,CNY,2018-01-02,2018-06-06
600979,SHG,Stock,CNY,2018-01-02,2018-06-06
600980,SHG,Stock,CNY,2007-01-04,2018-06-06
600981,SHG,Stock,CNY,2018-01-02,2018-06-06
600982,SHG,Stock,CNY,2018-01-02,2018-06-06
600983,SHG,Stock,CNY,2018-01-02,2018-06-06
600984,SHG,Stock,CNY,2007-01-04,2018-06-06
600985,SHG,Stock,CNY,2018-01-02,2018-06-06
600986,SHG,Stock,CNY,2004-04-27,2018-06-06
600987,SHG,Stock,CNY,2004-08-09,2018-06-06
600988,SHG,Stock,CNY,2018-01-02,2018-06-06
600990,SHG,Stock,CNY,2018-01-02,2018-06-06
600991,SHG,Stock,CNY,2007-01-04,2012-03-07
600992,SHG,Stock,CNY,2018-01-02,2018-06-06
600993,SHG,Stock,CNY,2004-05-17,2018-06-06
600995,SHG,Stock,CNY,2004-06-14,2018-06-06
600996,SHG,Stock,CNY,2018-01-02,2018-06-06
600997,SHG,Stock,CNY,2018-01-02,2018-06-06
600998,SHG,Stock,CNY,2010-11-01,2018-06-06
600999,SHG,Stock,CNY,2018-01-02,2018-06-06
601000,SHG,Stock,CNY,2018-01-02,2018-06-06
601001,SHG,Stock,CNY,2018-01-02,2018-06-06
601002,SHG,Stock,CNY,2018-01-02,2018-06-06
601003,SHG,Stock,CNY,2018-01-02,2018-06-06
601005,SHG,Stock,CNY,2018-01-03,2018-06-06
601006,SHG,Stock,CNY,2018-01-02,2018-06-06
601007,SHG,Stock,CNY,2018-01-02,2018-05-31
601008,SHG,Stock,CNY,2007-04-25,2018-06-06
601009,SHG,Stock,CNY,2007-07-18,2018-06-06
601010,SHG,Stock,CNY,2018-01-02,2018-06-06
601011,SHG,Stock,CNY,2011-03-08,2018-06-06
601012,SHG,Stock,CNY,2018-01-02,2018-06-06
601015,SHG,Stock,CNY,2018-01-02,2018-06-06
601016,SHG,Stock,CNY,2018-01-02,2018-06-06
601018,SHG,Stock,CNY,2018-01-02,2018-06-06
601019,SHG,Stock,CNY,2018-01-02,2018-06-06
601020,SHG,Stock,CNY,2018-01-02,2018-06-06
601021,SHG,Stock,CNY,2018-01-02,2018-06-06
601028,SHG,Stock,CNY,2011-11-09,2018-06-06
601038,SHG,Stock,CNY,2018-01-02,2018-06-06
601058,SHG,Stock,CNY,2011-06-29,2018-06-06
601069,SHG,Stock,CNY,2018-01-02,2018-06-06
601086,SHG,Stock,CNY,2018-01-02,2018-06-06
601088,SHG,Stock,CNY,2007-10-08,2018-06-06
601098,SHG,Stock,CNY,2010-10-27,2018-06-06
601099,SHG,Stock,CNY,2007-12-27,2018-06-06
601100,SHG,Stock,CNY,2018-01-02,2018-06-06
601101,SHG,Stock,CNY,2010-04-01,2018-06-06
601106,SHG,Stock,CNY,2010-02-08,2018-06-06
601107,SHG,Stock,CNY,2018-01-02,2018-06-06
601108,SHG,Stock,CNY,2018-01-02,2018-06-06
601111,SHG,Stock,CNY,2006-08-17,2018-06-06
601113,SHG,Stock,CNY,2011-05-10,2018-06-06
601116,SHG,Stock,CNY,2011-03-01,2018-06-06
601117,SHG,Stock,CNY,2018-01-02,2018-06-06
601118,SHG,Stock,CNY,2018-01-02,2018-05-23
601126,SHG,Stock,CNY,2010-12-30,2018-06-06
601127,SHG,Stock,CNY,2018-01-02,2018-06-06
601128,SHG,Stock,CNY,2018-01-02,2018-06-06
601137,SHG,Stock,CNY,2018-01-02,2018-06-06
601139,SHG,Stock,CNY,2018-01-02,2018-06-06
601155,SHG,Stock,CNY,2018-01-02,2018-06-06
601158,SHG,Stock,CNY,2018-01-02,2018-06-06
601163,SHG,Stock,CNY,2018-01-02,2018-06-06
601166,SHG,Stock,CNY,2018-01-02,2018-06-06
601168,SHG,Stock,CNY,2007-07-11,2018-06-06
601169,SHG,Stock,CNY,2007-09-18,2018-06-06
601177,SHG,Stock,CNY,2010-10-11,2018-06-06
601179,SHG,Stock,CNY,2010-01-27,2018-06-06
601186,SHG,Stock,CNY,2008-03-10,2018-06-06
601188,SHG,Stock,CNY,2000-01-03,2018-06-06
601198,SHG,Stock,CNY,2018-01-02,2018-06-06
601199,SHG,Stock,CNY,2011-03-16,2018-06-06
601200,SHG,Stock,CNY,2017-03-31,2018-06-06
601208,SHG,Stock,CNY,2018-01-02,2018-06-06
601211,SHG,Stock,CNY,2018-01-02,2018-06-06
601212,SHG,Stock,CNY,2018-01-02,2018-06-06
601216,SHG,Stock,CNY,2011-02-22,2018-06-06
601218,SHG,Stock,CNY,2018-01-02,2018-06-06
601222,SHG,Stock,CNY,2018-01-02,2018-06-06
601225,SHG,Stock,CNY,2018-01-02,2018-06-06
601226,SHG,Stock,CNY,2018-01-02,2018-06-06
601228,SHG,Stock,CNY,2018-01-02,2018-06-06
601229,SHG,Stock,CNY,2018-01-02,2018-06-06
601231,SHG,Stock,CNY,2012-02-21,2018-06-06
601233,SHG,Stock,CNY,2018-01-02,2018-06-06
601238,SHG,Stock,CNY,2018-01-02,2018-06-06
601258,SHG,Stock,CNY,2018-01-02,2018-06-06
601268,SHG,Stock,CNY,2015-05-20,2015-05-20
601288,SHG,Stock,CNY,2010-07-14,2018-06-06
601299,SHG,Stock,CNY,2015-05-20,2015-05-20
601311,SHG,Stock,CNY,2018-01-02,2018-06-06
601313,SHG,Stock,CNY,2015-01-05,2018-02-14
601318,SHG,Stock,CNY,2007-02-28,2018-06-06
601326,SHG,Stock,CNY,2017-08-15,2018-06-06
601328,SHG,Stock,CNY,2018-01-02,2018-06-06
601333,SHG,Stock,CNY,2006-12-21,2018-06-06
601336,SHG,Stock,CNY,2011-12-15,2018-06-06
601339,SHG,Stock,CNY,2012-06-11,2018-06-06
601366,SHG,Stock,CNY,2018-01-02,2018-06-06
601368,SHG,Stock,CNY,2018-01-02,2018-06-06
601369,SHG,Stock,CNY,2010-04-27,2018-06-06
601375,SHG,Stock,CNY,2018-01-02,2018-06-06
601377,SHG,Stock,CNY,2018-01-02,2018-06-06
601388,SHG,Stock,CNY,2012-04-23,2018-06-06
601390,SHG,Stock,CNY,2007-12-03,2018-05-04
601398,SHG,Stock,CNY,2018-01-02,2018-06-06
601500,SHG,Stock,CNY,2018-01-02,2018-06-06
601515,SHG,Stock,CNY,2018-01-02,2018-06-06
601518,SHG,Stock,CNY,2018-01-02,2018-06-06
601519,SHG,Stock,CNY,2018-01-02,2018-06-06
601555,SHG,Stock,CNY,2011-12-12,2018-06-06
601558,SHG,Stock,CNY,2018-01-02,2018-06-06
601566,SHG,Stock,CNY,2018-01-02,2018-06-06
601567,SHG,Stock,CNY,2018-01-02,2018-06-06
601579,SHG,Stock,CNY,2018-01-02,2018-06-06
601588,SHG,Stock,CNY,2018-01-02,2018-06-06
601595,SHG,Stock,CNY,2018-01-02,2018-06-06
601599,SHG,Stock,CNY,2011-05-26,2018-06-06
601600,SHG,Stock,CNY,2017-09-11,2018-06-06
601601,SHG,Stock,CNY,2018-01-02,2018-06-06
601607,SHG,Stock,CNY,2000-01-03,2018-06-06
601608,SHG,Stock,CNY,2012-07-19,2018-06-06
601611,SHG,Stock,CNY,2018-01-02,2018-06-06
601616,SHG,Stock,CNY,2011-01-31,2018-06-06
601618,SHG,Stock,CNY,2018-01-02,2018-06-06
601619,SHG,Stock,CNY,2017-10-30,2018-06-06
601628,SHG,Stock,CNY,2007-01-08,2018-06-06
601633,SHG,Stock,CNY,2011-09-27,2018-06-06
601636,SHG,Stock,CNY,2011-08-11,2018-06-06
601666,SHG,Stock,CNY,2006-11-22,2018-06-06
601668,SHG,Stock,CNY,2018-01-02,2018-06-06
601669,SHG,Stock,CNY,2011-10-17,2018-06-06
601677,SHG,Stock,CNY,2018-01-02,2018-06-06
601678,SHG,Stock,CNY,2010-02-22,2018-06-06
601688,SHG,Stock,CNY,2010-02-25,2018-06-06
601689,SHG,Stock,CNY,2018-01-02,2018-06-06
601699,SHG,Stock,CNY,2018-01-02,2018-06-06
601700,SHG,Stock,CNY,2011-03-16,2018-06-06
601717,SHG,Stock,CNY,2015-01-05,2018-06-06
601718,SHG,Stock,CNY,2010-08-16,2018-06-06
601727,SHG,Stock,CNY,2000-01-03,2018-06-05
601766,SHG,Stock,CNY,2018-01-02,2018-06-06
601777,SHG,Stock,CNY,2010-11-24,2018-06-06
601788,SHG,Stock,CNY,2018-01-02,2018-06-06
601789,SHG,Stock,CNY,2018-01-02,2018-06-06
601798,SHG,Stock,CNY,2011-06-21,2018-06-06
601799,SHG,Stock,CNY,2018-01-02,2018-06-06
601800,SHG,Stock,CNY,2018-01-02,2018-06-06
601801,SHG,Stock,CNY,2010-01-19,2018-06-06
601808,SHG,Stock,CNY,2018-01-02,2018-06-06
601811,SHG,Stock,CNY,2018-01-02,2018-06-06
601818,SHG,Stock,CNY,2018-01-02,2018-06-06
601857,SHG,Stock,CNY,2007-11-05,2018-06-06
601858,SHG,Stock,CNY,2018-01-02,2018-06-06
601866,SHG,Stock,CNY,2007-12-11,2018-06-06
601872,SHG,Stock,CNY,2018-01-02,2018-06-06
601877,SHG,Stock,CNY,2018-01-02,2018-06-06
601878,SHG,Stock,CNY,2017-06-26,2018-06-06
601880,SHG,Stock,CNY,2010-12-06,2018-06-06
601881,SHG,Stock,CNY,2018-01-02,2018-06-06
601882,SHG,Stock,CNY,2018-01-02,2018-06-06
601886,SHG,Stock,CNY,2011-08-18,2018-06-06
601888,SHG,Stock,CNY,2009-10-14,2018-06-06
601890,SHG,Stock,CNY,2018-01-02,2018-06-06
601898,SHG,Stock,CNY,2018-01-02,2018-06-06
601899,SHG,Stock,CNY,2018-01-02,2018-06-06
601900,SHG,Stock,CNY,2018-01-02,2018-06-06
601901,SHG,Stock,CNY,2018-01-02,2018-06-06
601908,SHG,Stock,CNY,2018-01-02,2018-06-06
601918,SHG,Stock,CNY,2018-01-02,2018-06-06
601919,SHG,Stock,CNY,2007-06-25,2018-06-06
601928,SHG,Stock,CNY,2011-11-29,2018-06-06
601929,SHG,Stock,CNY,2018-01-02,2018-06-06
601933,SHG,Stock,CNY,2018-01-02,2018-06-06
601939,SHG,Stock,CNY,2007-09-24,2018-06-06
601949,SHG,Stock,CNY,2018-01-02,2018-06-06
601952,SHG,Stock,CNY,2018-01-02,2018-06-06
601958,SHG,Stock,CNY,2018-01-02,2018-06-06
601965,SHG,Stock,CNY,2018-01-02,2018-06-06
601966,SHG,Stock,CNY,2018-01-02,2018-06-06
601968,SHG,Stock,CNY,2018-01-02,2018-06-06
601969,SHG,Stock,CNY,2018-01-02,2018-06-06
601985,SHG,Stock,CNY,2018-01-02,2018-06-06
601988,SHG,Stock,CNY,2018-01-02,2018-06-06
601989,SHG,Stock,CNY,2018-01-02,2018-06-06
601991,SHG,Stock,CNY,2006-12-19,2018-06-06
601992,SHG,Stock,CNY,2018-01-02,2018-06-06
601996,SHG,Stock,CNY,2018-01-02,2018-06-06
601997,SHG,Stock,CNY,2018-01-02,2018-06-06
601998,SHG,Stock,CNY,2007-04-26,2018-06-06
601999,SHG,Stock,CNY,2018-01-02,2018-06-06
603000,SHG,Stock,CNY,2018-01-02,2018-06-06
603001,SHG,Stock,CNY,2012-04-25,2018-06-06
603002,SHG,Stock,CNY,2012-05-17,2018-06-06
603003,SHG,Stock,CNY,2018-01-02,2018-06-06
603005,SHG,Stock,CNY,2018-01-02,2018-06-06
603006,SHG,Stock,CNY,2018-01-02,2018-06-06
603007,SHG,Stock,CNY,2018-01-02,2018-06-06
603008,SHG,Stock,CNY,2012-07-16,2018-06-06
603009,SHG,Stock,CNY,2018-01-02,2018-06-06
603010,SHG,Stock,CNY,2018-01-02,2018-06-06
603011,SHG,Stock,CNY,2018-01-02,2018-06-06
603012,SHG,Stock,CNY,2018-01-02,2018-06-06
603013,SHG,Stock,CNY,2018-05-09,2018-06-06
603015,SHG,Stock,CNY,2018-01-02,2018-06-06
603016,SHG,Stock,CNY,2018-01-02,2018-06-06
603017,SHG,Stock,CNY,2018-01-02,2018-06-06
603018,SHG,Stock,CNY,2018-01-02,2018-06-06
603019,SHG,Stock,CNY,2018-01-02,2018-06-06
603020,SHG,Stock,CNY,2018-01-02,2018-06-06
603021,SHG,Stock,CNY,2018-01-02,2018-06-01
603022,SHG,Stock,CNY,2018-01-02,2018-06-06
603023,SHG,Stock,CNY,2018-01-02,2018-06-06
603025,SHG,Stock,CNY,2018-01-02,2018-06-06
603026,SHG,Stock,CNY,2018-01-02,2018-06-06
603027,SHG,Stock,CNY,2018-01-02,2018-06-06
603028,SHG,Stock,CNY,2018-01-02,2018-06-06
603029,SHG,Stock,CNY,2018-01-02,2018-06-06
603030,SHG,Stock,CNY,2018-01-02,2018-06-06
603031,SHG,Stock,CNY,2018-01-02,2018-06-06
603032,SHG,Stock,CNY,2017-01-05,2018-06-04
603033,SHG,Stock,CNY,2016-12-07,2018-06-06
603035,SHG,Stock,CNY,2018-01-02,2018-06-06
603036,SHG,Stock,CNY,2018-01-02,2018-06-06
603037,SHG,Stock,CNY,2018-01-02,2018-06-06
603038,SHG,Stock,CNY,2018-01-02,2018-06-06
603039,SHG,Stock,CNY,2018-01-02,2018-06-06
603040,SHG,Stock,CNY,2018-01-02,2018-06-06
603041,SHG,Stock,CNY,2017-03-30,2018-06-06
603042,SHG,Stock,CNY,2018-01-02,2018-06-06
603043,SHG,Stock,CNY,2018-01-02,2018-06-06
603045,SHG,Stock,CNY,2018-05-17,2018-06-06
603050,SHG,Stock,CNY,2018-01-02,2018-06-06
603055,SHG,Stock,CNY,2018-01-02,2018-06-06
603056,SHG,Stock,CNY,2018-01-16,2018-06-06
603058,SHG,Stock,CNY,2018-01-02,2018-06-06
603060,SHG,Stock,CNY,2018-01-02,2018-06-06
603063,SHG,Stock,CNY,2018-01-02,2018-06-06
603066,SHG,Stock,CNY,2015-06-11,2018-06-06
603067,SHG,Stock,CNY,2018-01-02,2018-06-06
603069,SHG,Stock,CNY,2018-01-02,2018-06-06
603076,SHG,Stock,CNY,2018-01-02,2018-06-06
603077,SHG,Stock,CNY,2012-07-30,2018-06-06
603078,SHG,Stock,CNY,2018-01-02,2018-06-06
603079,SHG,Stock,CNY,2017-12-15,2018-06-06
603080,SHG,Stock,CNY,2018-01-03,2018-06-06
603081,SHG,Stock,CNY,2017-04-20,2018-06-06
603083,SHG,Stock,CNY,2017-11-10,2018-06-06
603085,SHG,Stock,CNY,2018-01-02,2018-06-06
603086,SHG,Stock,CNY,2017-05-11,2018-06-06
603088,SHG,Stock,CNY,2014-11-11,2018-06-06
603089,SHG,Stock,CNY,2018-01-02,2018-06-06
603090,SHG,Stock,CNY,2018-01-02,2018-06-06
603096,SHG,Stock,CNY,2018-01-02,2018-06-06
603098,SHG,Stock,CNY,2018-01-02,2018-06-06
603099,SHG,Stock,CNY,2018-01-02,2018-06-06
603100,SHG,Stock,CNY,2018-01-02,2018-06-06
603101,SHG,Stock,CNY,2018-01-02,2018-06-06
603103,SHG,Stock,CNY,2018-01-02,2018-06-06
603108,SHG,Stock,CNY,2018-01-02,2018-04-13
603110,SHG,Stock,CNY,2018-01-02,2018-06-06
603111,SHG,Stock,CNY,2018-01-02,2018-06-06
603113,SHG,Stock,CNY,2018-01-02,2018-06-06
603116,SHG,Stock,CNY,2018-01-02,2018-06-06
603117,SHG,Stock,CNY,2018-01-02,2018-06-06
603118,SHG,Stock,CNY,2018-01-02,2018-06-06
603123,SHG,Stock,CNY,2018-01-02,2018-06-06
603126,SHG,Stock,CNY,2018-01-02,2018-06-06
603127,SHG,Stock,CNY,2018-01-02,2018-06-06
603128,SHG,Stock,CNY,2018-01-02,2018-06-06
603129,SHG,Stock,CNY,2017-08-18,2018-06-06
603131,SHG,Stock,CNY,2018-01-02,2018-06-06
603133,SHG,Stock,CNY,2018-01-02,2018-06-06
603136,SHG,Stock,CNY,2018-01-02,2018-06-06
603138,SHG,Stock,CNY,2018-01-02,2018-06-06
603139,SHG,Stock,CNY,2017-04-21,2018-06-06
603156,SHG,Stock,CNY,2018-02-12,2018-06-06
603157,SHG,Stock,CNY,2018-01-02,2018-06-06
603158,SHG,Stock,CNY,2018-01-02,2018-06-06
603159,SHG,Stock,CNY,2018-01-02,2018-06-06
603160,SHG,Stock,CNY,2018-01-02,2018-06-06
603161,SHG,Stock,CNY,2018-01-05,2018-06-06
603165,SHG,Stock,CNY,2018-01-02,2018-06-06
603166,SHG,Stock,CNY,2018-01-02,2018-06-06
603167,SHG,Stock,CNY,2018-01-02,2018-06-06
603168,SHG,Stock,CNY,2018-01-02,2018-06-06
603169,SHG,Stock,CNY,2018-01-02,2018-06-06
603177,SHG,Stock,CNY,2018-01-02,2018-06-06
603178,SHG,Stock,CNY,2018-01-02,2018-06-06
603179,SHG,Stock,CNY,2018-01-02,2018-06-06
603180,SHG,Stock,CNY,2018-01-02,2018-06-06
603181,SHG,Stock,CNY,2018-01-02,2018-06-06
603183,SHG,Stock,CNY,2018-01-02,2018-06-06
603186,SHG,Stock,CNY,2018-01-02,2018-06-06
603188,SHG,Stock,CNY,2018-01-02,2018-04-27
603189,SHG,Stock,CNY,2018-01-02,2018-06-06
603196,SHG,Stock,CNY,2018-01-02,2018-06-06
603197,SHG,Stock,CNY,2018-01-02,2018-06-06
603198,SHG,Stock,CNY,2018-01-02,2018-06-06
603199,SHG,Stock,CNY,2018-01-02,2018-06-06
603200,SHG,Stock,CNY,2018-01-02,2018-06-06
603203,SHG,Stock,CNY,2018-01-02,2018-06-06
603208,SHG,Stock,CNY,2018-01-02,2018-06-06
603214,SHG,Stock,CNY,2018-04-02,2018-06-06
603218,SHG,Stock,CNY,2018-01-02,2018-06-06
603222,SHG,Stock,CNY,2015-02-17,2018-06-06
603223,SHG,Stock,CNY,2018-01-02,2018-06-06
603225,SHG,Stock,CNY,2018-01-02,2018-06-06
603226,SHG,Stock,CNY,2018-01-02,2018-06-06
603227,SHG,Stock,CNY,2018-01-02,2018-06-06
603228,SHG,Stock,CNY,2018-01-02,2018-06-06
603229,SHG,Stock,CNY,2017-05-09,2018-06-06
603232,SHG,Stock,CNY,2017-04-21,2018-06-06
603233,SHG,Stock,CNY,2018-01-02,2018-06-06
603238,SHG,Stock,CNY,2018-01-02,2018-06-06
603239,SHG,Stock,CNY,2018-01-02,2018-06-06
603258,SHG,Stock,CNY,2018-01-02,2018-06-06
603259,SHG,Stock,CNY,2018-05-08,2018-06-06
603260,SHG,Stock,CNY,2018-01-02,2018-06-06
603266,SHG,Stock,CNY,2018-01-02,2018-06-06
603268,SHG,Stock,CNY,2018-01-02,2018-06-06
603269,SHG,Stock,CNY,2017-05-17,2018-06-06
603277,SHG,Stock,CNY,2018-01-02,2018-06-06
603278,SHG,Stock,CNY,2018-01-02,2018-06-06
603283,SHG,Stock,CNY,2018-01-02,2018-06-06
603286,SHG,Stock,CNY,2017-06-27,2018-06-06
603288,SHG,Stock,CNY,2018-01-02,2018-06-06
603289,SHG,Stock,CNY,2018-01-02,2018-06-06
603298,SHG,Stock,CNY,2016-12-27,2018-06-06
603299,SHG,Stock,CNY,2018-01-02,2018-06-06
603300,SHG,Stock,CNY,2018-01-02,2018-06-06
603301,SHG,Stock,CNY,2018-04-12,2018-06-06
603302,SHG,Stock,CNY,,
603303,SHG,Stock,CNY,2018-01-02,2018-06-06
603305,SHG,Stock,CNY,2018-01-02,2018-06-06
603306,SHG,Stock,CNY,2018-01-02,2018-06-06
603308,SHG,Stock,CNY,2018-01-02,2018-06-06
603309,SHG,Stock,CNY,2015-03-02,2018-06-06
603311,SHG,Stock,CNY,2018-01-02,2018-06-06
603313,SHG,Stock,CNY,2018-01-02,2018-06-06
603315,SHG,Stock,CNY,2018-01-02,2018-04-04
603316,SHG,Stock,CNY,2018-01-02,2018-06-06
603318,SHG,Stock,CNY,2018-01-02,2018-06-06
603319,SHG,Stock,CNY,2018-01-02,2018-06-06
603320,SHG,Stock,CNY,2018-01-02,2018-06-06
603321,SHG,Stock,CNY,2018-01-02,2018-06-06
603322,SHG,Stock,CNY,2018-01-02,2018-06-06
603323,SHG,Stock,CNY,2018-01-02,2018-06-06
603326,SHG,Stock,CNY,2018-01-02,2018-06-06
603328,SHG,Stock,CNY,2018-01-02,2018-06-06
603329,SHG,Stock,CNY,2017-12-29,2018-06-06
603330,SHG,Stock,CNY,2018-01-02,2018-06-06
603331,SHG,Stock,CNY,2018-01-02,2018-06-06
603333,SHG,Stock,CNY,2012-05-07,2018-06-06
603335,SHG,Stock,CNY,2018-01-02,2018-06-06
603336,SHG,Stock,CNY,2018-01-02,2018-06-06
603337,SHG,Stock,CNY,2018-01-02,2018-06-06
603338,SHG,Stock,CNY,2018-01-02,2018-06-06
603339,SHG,Stock,CNY,2018-01-02,2018-06-06
603345,SHG,Stock,CNY,2018-01-02,2018-06-06
603348,SHG,Stock,CNY,2018-04-26,2018-06-06
603355,SHG,Stock,CNY,2018-01-02,2018-06-06
603357,SHG,Stock,CNY,2018-01-02,2018-06-06
603358,SHG,Stock,CNY,2018-01-02,2018-06-06
603359,SHG,Stock,CNY,2018-01-02,2018-06-06
603360,SHG,Stock,CNY,2018-01-02,2018-06-06
603363,SHG,Stock,CNY,2018-01-02,2018-06-06
603365,SHG,Stock,CNY,2018-01-02,2018-06-06
603366,SHG,Stock,CNY,2012-05-21,2018-06-06
603367,SHG,Stock,CNY,2018-01-02,2018-06-06
603368,SHG,Stock,CNY,2018-01-02,2018-06-06
603369,SHG,Stock,CNY,2018-01-02,2018-06-06
603377,SHG,Stock,CNY,2018-01-02,2018-06-06
603378,SHG,Stock,CNY,2018-01-02,2018-06-06
603380,SHG,Stock,CNY,2018-01-02,2018-06-06
603383,SHG,Stock,CNY,2018-01-02,2018-06-06
603385,SHG,Stock,CNY,2018-01-02,2018-06-06
603386,SHG,Stock,CNY,2018-01-02,2018-06-06
603387,SHG,Stock,CNY,2018-01-02,2018-06-06
603388,SHG,Stock,CNY,2018-01-02,2018-06-06
603389,SHG,Stock,CNY,2018-01-02,2018-06-06
603393,SHG,Stock,CNY,2018-01-02,2018-06-06
603396,SHG,Stock,CNY,2018-01-02,2018-06-06
603398,SHG,Stock,CNY,2015-12-09,2018-06-06
603399,SHG,Stock,CNY,2018-01-02,2018-06-06
603416,SHG,Stock,CNY,2018-01-02,2018-06-06
603421,SHG,Stock,CNY,2018-01-02,2018-06-06
603429,SHG,Stock,CNY,2018-01-02,2018-06-06
603444,SHG,Stock,CNY,2018-01-02,2018-06-06
603456,SHG,Stock,CNY,2018-01-02,2018-06-04
603458,SHG,Stock,CNY,2018-01-02,2018-06-06
603466,SHG,Stock,CNY,2018-01-02,2018-06-06
603477,SHG,Stock,CNY,2018-01-02,2018-06-06
603488,SHG,Stock,CNY,2018-01-02,2018-06-06
603496,SHG,Stock,CNY,2017-06-07,2018-06-06
603499,SHG,Stock,CNY,2018-01-02,2018-06-06
603500,SHG,Stock,CNY,2017-09-05,2018-06-06
603501,SHG,Stock,CNY,2017-05-04,2018-05-14
603505,SHG,Stock,CNY,2017-05-03,2018-06-06
603507,SHG,Stock,CNY,2018-01-02,2018-06-06
603508,SHG,Stock,CNY,2018-01-02,2018-02-27
603515,SHG,Stock,CNY,2016-08-18,2018-06-06
603517,SHG,Stock,CNY,2018-01-02,2018-06-06
603518,SHG,Stock,CNY,2018-01-02,2018-06-06
603519,SHG,Stock,CNY,2018-01-02,2018-06-06
603520,SHG,Stock,CNY,2017-11-24,2018-06-06
603527,SHG,Stock,CNY,2018-01-02,2018-06-06
603528,SHG,Stock,CNY,2018-01-02,2018-06-06
603533,SHG,Stock,CNY,2018-01-02,2018-06-06
603535,SHG,Stock,CNY,2018-01-02,2018-06-06
603536,SHG,Stock,CNY,2018-01-02,2018-06-06
603538,SHG,Stock,CNY,2017-04-07,2018-06-06
603555,SHG,Stock,CNY,2018-01-02,2018-06-06
603556,SHG,Stock,CNY,2018-01-02,2018-06-06
603557,SHG,Stock,CNY,2018-01-02,2018-06-06
603558,SHG,Stock,CNY,2018-01-02,2018-06-06
603559,SHG,Stock,CNY,2018-01-02,2018-06-06
603566,SHG,Stock,CNY,2018-01-02,2018-06-06
603567,SHG,Stock,CNY,2018-01-02,2018-06-06
603568,SHG,Stock,CNY,2018-01-02,2018-06-06
603569,SHG,Stock,CNY,2018-01-02,2018-06-06
603577,SHG,Stock,CNY,2018-01-02,2018-06-06
603578,SHG,Stock,CNY,2017-03-06,2018-06-06
603579,SHG,Stock,CNY,2018-01-02,2018-06-06
603580,SHG,Stock,CNY,2018-01-02,2018-06-06
603585,SHG,Stock,CNY,2018-01-02,2018-06-06
603586,SHG,Stock,CNY,2018-01-02,2018-06-06
603588,SHG,Stock,CNY,2018-01-02,2018-06-06
603589,SHG,Stock,CNY,2018-01-02,2018-06-06
603595,SHG,Stock,CNY,2018-01-02,2018-06-06
603596,SHG,Stock,CNY,2018-04-27,2018-06-06
603598,SHG,Stock,CNY,2015-05-27,2018-06-06
603599,SHG,Stock,CNY,2018-01-02,2018-06-06
603600,SHG,Stock,CNY,2018-01-02,2018-06-06
603601,SHG,Stock,CNY,2018-01-02,2018-06-06
603602,SHG,Stock,CNY,2018-01-02,2018-04-04
603603,SHG,Stock,CNY,2017-02-17,2018-06-06
603605,SHG,Stock,CNY,2018-01-02,2018-06-06
603606,SHG,Stock,CNY,2018-01-02,2018-06-06
603607,SHG,Stock,CNY,2018-01-02,2018-06-06
603608,SHG,Stock,CNY,2018-01-02,2018-06-06
603609,SHG,Stock,CNY,2018-01-02,2018-06-06
603611,SHG,Stock,CNY,2018-01-02,2018-06-06
603612,SHG,Stock,CNY,2018-01-02,2018-06-06
603615,SHG,Stock,CNY,2018-01-02,2018-06-06
603616,SHG,Stock,CNY,2018-01-02,2018-06-06
603617,SHG,Stock,CNY,2018-01-02,2018-06-06
603618,SHG,Stock,CNY,2018-01-02,2018-06-06
603619,SHG,Stock,CNY,2017-11-17,2018-06-06
603626,SHG,Stock,CNY,2018-01-02,2018-06-06
603628,SHG,Stock,CNY,2018-01-02,2018-06-06
603630,SHG,Stock,CNY,2018-01-02,2018-06-06
603633,SHG,Stock,CNY,2018-01-02,2018-06-06
603636,SHG,Stock,CNY,2018-01-02,2018-05-25
603637,SHG,Stock,CNY,2018-01-02,2018-06-06
603638,SHG,Stock,CNY,2018-01-02,2018-06-06
603639,SHG,Stock,CNY,2018-01-02,2018-06-06
603648,SHG,Stock,CNY,2017-09-13,2018-06-06
603655,SHG,Stock,CNY,2017-12-29,2018-06-06
603656,SHG,Stock,CNY,2018-01-02,2018-06-06
603658,SHG,Stock,CNY,2018-01-02,2018-06-06
603659,SHG,Stock,CNY,2018-01-02,2018-06-06
603660,SHG,Stock,CNY,2018-01-02,2018-06-06
603661,SHG,Stock,CNY,2018-01-02,2018-06-06
603663,SHG,Stock,CNY,2018-01-02,2018-06-06
603665,SHG,Stock,CNY,2017-03-13,2018-06-06
603667,SHG,Stock,CNY,2016-10-25,2018-06-06
603668,SHG,Stock,CNY,2018-01-02,2018-06-06
603669,SHG,Stock,CNY,2018-01-02,2018-06-06
603676,SHG,Stock,CNY,2018-01-02,2018-06-06
603677,SHG,Stock,CNY,2018-01-02,2018-06-06
603678,SHG,Stock,CNY,2018-01-02,2018-06-06
603679,SHG,Stock,CNY,2018-01-02,2018-06-06
